"Provincia"	"Municipio"	"Partido"	"VotosMuni"
"2375"	"AVILA"	"SAN MARTIN DE LA VEGA DEL ALBERCHE"	"Votos en blanco"	1
"2376"	"AVILA"	"SAN MARTIN DE LA VEGA DEL ALBERCHE"	"Votos nulos"	1
"2377"	"AVILA"	"SAN MARTIN DEL PIMPOLLAR"	"ÁvilaLP"	0
"2378"	"AVILA"	"SAN MARTIN DEL PIMPOLLAR"	"Cs"	24
"2379"	"AVILA"	"SAN MARTIN DEL PIMPOLLAR"	"FE de las JONS"	0
"2380"	"AVILA"	"SAN MARTIN DEL PIMPOLLAR"	"IU"	1
"2381"	"AVILA"	"SAN MARTIN DEL PIMPOLLAR"	"PACMA"	0
"2382"	"AVILA"	"SAN MARTIN DEL PIMPOLLAR"	"Podemos"	9
"2383"	"AVILA"	"SAN MARTIN DEL PIMPOLLAR"	"PP"	83
"2384"	"AVILA"	"SAN MARTIN DEL PIMPOLLAR"	"PSOE"	32
"2385"	"AVILA"	"SAN MARTIN DEL PIMPOLLAR"	"VOX"	9
"2386"	"AVILA"	"SAN MARTIN DEL PIMPOLLAR"	"XAV"	7
"2387"	"AVILA"	"SAN MARTIN DEL PIMPOLLAR"	"Votos en blanco"	2
"2388"	"AVILA"	"SAN MARTIN DEL PIMPOLLAR"	"Votos nulos"	3
"2389"	"AVILA"	"SAN MIGUEL DE CORNEJA"	"ÁvilaLP"	0
"2390"	"AVILA"	"SAN MIGUEL DE CORNEJA"	"Cs"	3
"2391"	"AVILA"	"SAN MIGUEL DE CORNEJA"	"FE de las JONS"	0
"2392"	"AVILA"	"SAN MIGUEL DE CORNEJA"	"IU"	1
"2393"	"AVILA"	"SAN MIGUEL DE CORNEJA"	"PACMA"	1
"2394"	"AVILA"	"SAN MIGUEL DE CORNEJA"	"Podemos"	3
"2395"	"AVILA"	"SAN MIGUEL DE CORNEJA"	"PP"	25
"2396"	"AVILA"	"SAN MIGUEL DE CORNEJA"	"PSOE"	9
"2397"	"AVILA"	"SAN MIGUEL DE CORNEJA"	"VOX"	2
"2398"	"AVILA"	"SAN MIGUEL DE CORNEJA"	"XAV"	1
"2399"	"AVILA"	"SAN MIGUEL DE CORNEJA"	"Votos en blanco"	0
"2400"	"AVILA"	"SAN MIGUEL DE CORNEJA"	"Votos nulos"	1
"2401"	"AVILA"	"SAN MIGUEL DE SERREZUELA"	"ÁvilaLP"	0
"2402"	"AVILA"	"SAN MIGUEL DE SERREZUELA"	"Cs"	8
"2403"	"AVILA"	"SAN MIGUEL DE SERREZUELA"	"FE de las JONS"	1
"2404"	"AVILA"	"SAN MIGUEL DE SERREZUELA"	"IU"	1
"2405"	"AVILA"	"SAN MIGUEL DE SERREZUELA"	"PACMA"	0
"2406"	"AVILA"	"SAN MIGUEL DE SERREZUELA"	"Podemos"	2
"2407"	"AVILA"	"SAN MIGUEL DE SERREZUELA"	"PP"	44
"2408"	"AVILA"	"SAN MIGUEL DE SERREZUELA"	"PSOE"	24
"2409"	"AVILA"	"SAN MIGUEL DE SERREZUELA"	"VOX"	7
"2410"	"AVILA"	"SAN MIGUEL DE SERREZUELA"	"XAV"	0
"2411"	"AVILA"	"SAN MIGUEL DE SERREZUELA"	"Votos en blanco"	1
"2412"	"AVILA"	"SAN MIGUEL DE SERREZUELA"	"Votos nulos"	1
"2413"	"AVILA"	"SAN PASCUAL"	"ÁvilaLP"	0
"2414"	"AVILA"	"SAN PASCUAL"	"Cs"	1
"2415"	"AVILA"	"SAN PASCUAL"	"FE de las JONS"	0
"2416"	"AVILA"	"SAN PASCUAL"	"IU"	1
"2417"	"AVILA"	"SAN PASCUAL"	"PACMA"	0
"2418"	"AVILA"	"SAN PASCUAL"	"Podemos"	1
"2419"	"AVILA"	"SAN PASCUAL"	"PP"	7
"2420"	"AVILA"	"SAN PASCUAL"	"PSOE"	11
"2421"	"AVILA"	"SAN PASCUAL"	"VOX"	8
"2422"	"AVILA"	"SAN PASCUAL"	"XAV"	2
"2423"	"AVILA"	"SAN PASCUAL"	"Votos en blanco"	0
"2424"	"AVILA"	"SAN PASCUAL"	"Votos nulos"	1
"2425"	"AVILA"	"SAN PEDRO DEL ARROYO"	"ÁvilaLP"	3
"2426"	"AVILA"	"SAN PEDRO DEL ARROYO"	"Cs"	36
"2427"	"AVILA"	"SAN PEDRO DEL ARROYO"	"FE de las JONS"	1
"2428"	"AVILA"	"SAN PEDRO DEL ARROYO"	"IU"	2
"2429"	"AVILA"	"SAN PEDRO DEL ARROYO"	"PACMA"	1
"2430"	"AVILA"	"SAN PEDRO DEL ARROYO"	"Podemos"	7
"2431"	"AVILA"	"SAN PEDRO DEL ARROYO"	"PP"	177
"2432"	"AVILA"	"SAN PEDRO DEL ARROYO"	"PSOE"	71
"2433"	"AVILA"	"SAN PEDRO DEL ARROYO"	"VOX"	18
"2434"	"AVILA"	"SAN PEDRO DEL ARROYO"	"XAV"	14
"2435"	"AVILA"	"SAN PEDRO DEL ARROYO"	"Votos en blanco"	5
"2436"	"AVILA"	"SAN PEDRO DEL ARROYO"	"Votos nulos"	3
"2437"	"AVILA"	"SAN VICENTE DE AREVALO"	"ÁvilaLP"	0
"2438"	"AVILA"	"SAN VICENTE DE AREVALO"	"Cs"	6
"2439"	"AVILA"	"SAN VICENTE DE AREVALO"	"FE de las JONS"	0
"2440"	"AVILA"	"SAN VICENTE DE AREVALO"	"IU"	0
"2441"	"AVILA"	"SAN VICENTE DE AREVALO"	"PACMA"	0
"2442"	"AVILA"	"SAN VICENTE DE AREVALO"	"Podemos"	0
"2443"	"AVILA"	"SAN VICENTE DE AREVALO"	"PP"	68
"2444"	"AVILA"	"SAN VICENTE DE AREVALO"	"PSOE"	38
"2445"	"AVILA"	"SAN VICENTE DE AREVALO"	"VOX"	11
"2446"	"AVILA"	"SAN VICENTE DE AREVALO"	"XAV"	0
"2447"	"AVILA"	"SAN VICENTE DE AREVALO"	"Votos en blanco"	4
"2448"	"AVILA"	"SAN VICENTE DE AREVALO"	"Votos nulos"	1
"2449"	"AVILA"	"SANCHIDRIAN"	"ÁvilaLP"	1
"2450"	"AVILA"	"SANCHIDRIAN"	"Cs"	68
"2451"	"AVILA"	"SANCHIDRIAN"	"FE de las JONS"	0
"2452"	"AVILA"	"SANCHIDRIAN"	"IU"	12
"2453"	"AVILA"	"SANCHIDRIAN"	"PACMA"	1
"2454"	"AVILA"	"SANCHIDRIAN"	"Podemos"	16
"2455"	"AVILA"	"SANCHIDRIAN"	"PP"	204
"2456"	"AVILA"	"SANCHIDRIAN"	"PSOE"	150
"2457"	"AVILA"	"SANCHIDRIAN"	"VOX"	20
"2458"	"AVILA"	"SANCHIDRIAN"	"XAV"	1
"2459"	"AVILA"	"SANCHIDRIAN"	"Votos en blanco"	4
"2460"	"AVILA"	"SANCHIDRIAN"	"Votos nulos"	3
"2461"	"AVILA"	"SANCHORREJA"	"ÁvilaLP"	2
"2462"	"AVILA"	"SANCHORREJA"	"Cs"	9
"2463"	"AVILA"	"SANCHORREJA"	"FE de las JONS"	0
"2464"	"AVILA"	"SANCHORREJA"	"IU"	0
"2465"	"AVILA"	"SANCHORREJA"	"PACMA"	0
"2466"	"AVILA"	"SANCHORREJA"	"Podemos"	0
"2467"	"AVILA"	"SANCHORREJA"	"PP"	17
"2468"	"AVILA"	"SANCHORREJA"	"PSOE"	20
"2469"	"AVILA"	"SANCHORREJA"	"VOX"	4
"2470"	"AVILA"	"SANCHORREJA"	"XAV"	10
"2471"	"AVILA"	"SANCHORREJA"	"Votos en blanco"	0
"2472"	"AVILA"	"SANCHORREJA"	"Votos nulos"	0
"2473"	"AVILA"	"SANTA CRUZ DE PINARES"	"ÁvilaLP"	0
"2474"	"AVILA"	"SANTA CRUZ DE PINARES"	"Cs"	15
"2475"	"AVILA"	"SANTA CRUZ DE PINARES"	"FE de las JONS"	0
"2476"	"AVILA"	"SANTA CRUZ DE PINARES"	"IU"	2
"2477"	"AVILA"	"SANTA CRUZ DE PINARES"	"PACMA"	0
"2478"	"AVILA"	"SANTA CRUZ DE PINARES"	"Podemos"	4
"2479"	"AVILA"	"SANTA CRUZ DE PINARES"	"PP"	57
"2480"	"AVILA"	"SANTA CRUZ DE PINARES"	"PSOE"	25
"2481"	"AVILA"	"SANTA CRUZ DE PINARES"	"VOX"	15
"2482"	"AVILA"	"SANTA CRUZ DE PINARES"	"XAV"	10
"2483"	"AVILA"	"SANTA CRUZ DE PINARES"	"Votos en blanco"	1
"2484"	"AVILA"	"SANTA CRUZ DE PINARES"	"Votos nulos"	0
"2485"	"AVILA"	"SANTA CRUZ DEL VALLE"	"ÁvilaLP"	2
"2486"	"AVILA"	"SANTA CRUZ DEL VALLE"	"Cs"	39
"2487"	"AVILA"	"SANTA CRUZ DEL VALLE"	"FE de las JONS"	1
"2488"	"AVILA"	"SANTA CRUZ DEL VALLE"	"IU"	13
"2489"	"AVILA"	"SANTA CRUZ DEL VALLE"	"PACMA"	4
"2490"	"AVILA"	"SANTA CRUZ DEL VALLE"	"Podemos"	36
"2491"	"AVILA"	"SANTA CRUZ DEL VALLE"	"PP"	71
"2492"	"AVILA"	"SANTA CRUZ DEL VALLE"	"PSOE"	78
"2493"	"AVILA"	"SANTA CRUZ DEL VALLE"	"VOX"	10
"2494"	"AVILA"	"SANTA CRUZ DEL VALLE"	"XAV"	4
"2495"	"AVILA"	"SANTA CRUZ DEL VALLE"	"Votos en blanco"	1
"2496"	"AVILA"	"SANTA CRUZ DEL VALLE"	"Votos nulos"	3
"2497"	"AVILA"	"SANTA MARIA DE LOS CABALLEROS"	"ÁvilaLP"	0
"2498"	"AVILA"	"SANTA MARIA DE LOS CABALLEROS"	"Cs"	5
"2499"	"AVILA"	"SANTA MARIA DE LOS CABALLEROS"	"FE de las JONS"	0
"2500"	"AVILA"	"SANTA MARIA DE LOS CABALLEROS"	"IU"	0
"2501"	"AVILA"	"SANTA MARIA DE LOS CABALLEROS"	"PACMA"	0
"2502"	"AVILA"	"SANTA MARIA DE LOS CABALLEROS"	"Podemos"	2
"2503"	"AVILA"	"SANTA MARIA DE LOS CABALLEROS"	"PP"	40
"2504"	"AVILA"	"SANTA MARIA DE LOS CABALLEROS"	"PSOE"	5
"2505"	"AVILA"	"SANTA MARIA DE LOS CABALLEROS"	"VOX"	1
"2506"	"AVILA"	"SANTA MARIA DE LOS CABALLEROS"	"XAV"	0
"2507"	"AVILA"	"SANTA MARIA DE LOS CABALLEROS"	"Votos en blanco"	0
"2508"	"AVILA"	"SANTA MARIA DE LOS CABALLEROS"	"Votos nulos"	0
"2509"	"AVILA"	"SANTA MARIA DEL ARROYO"	"ÁvilaLP"	0
"2510"	"AVILA"	"SANTA MARIA DEL ARROYO"	"Cs"	12
"2511"	"AVILA"	"SANTA MARIA DEL ARROYO"	"FE de las JONS"	0
"2512"	"AVILA"	"SANTA MARIA DEL ARROYO"	"IU"	3
"2513"	"AVILA"	"SANTA MARIA DEL ARROYO"	"PACMA"	0
"2514"	"AVILA"	"SANTA MARIA DEL ARROYO"	"Podemos"	0
"2515"	"AVILA"	"SANTA MARIA DEL ARROYO"	"PP"	41
"2516"	"AVILA"	"SANTA MARIA DEL ARROYO"	"PSOE"	11
"2517"	"AVILA"	"SANTA MARIA DEL ARROYO"	"VOX"	9
"2518"	"AVILA"	"SANTA MARIA DEL ARROYO"	"XAV"	14
"2519"	"AVILA"	"SANTA MARIA DEL ARROYO"	"Votos en blanco"	2
"2520"	"AVILA"	"SANTA MARIA DEL ARROYO"	"Votos nulos"	1
"2521"	"AVILA"	"SANTA MARIA DEL BERROCAL"	"ÁvilaLP"	2
"2522"	"AVILA"	"SANTA MARIA DEL BERROCAL"	"Cs"	34
"2523"	"AVILA"	"SANTA MARIA DEL BERROCAL"	"FE de las JONS"	0
"2524"	"AVILA"	"SANTA MARIA DEL BERROCAL"	"IU"	4
"2525"	"AVILA"	"SANTA MARIA DEL BERROCAL"	"PACMA"	2
"2526"	"AVILA"	"SANTA MARIA DEL BERROCAL"	"Podemos"	5
"2527"	"AVILA"	"SANTA MARIA DEL BERROCAL"	"PP"	148
"2528"	"AVILA"	"SANTA MARIA DEL BERROCAL"	"PSOE"	81
"2529"	"AVILA"	"SANTA MARIA DEL BERROCAL"	"VOX"	9
"2530"	"AVILA"	"SANTA MARIA DEL BERROCAL"	"XAV"	0
"2531"	"AVILA"	"SANTA MARIA DEL BERROCAL"	"Votos en blanco"	5
"2532"	"AVILA"	"SANTA MARIA DEL BERROCAL"	"Votos nulos"	4
"2533"	"AVILA"	"SANTA MARIA DEL CUBILLO"	"ÁvilaLP"	0
"2534"	"AVILA"	"SANTA MARIA DEL CUBILLO"	"Cs"	42
"2535"	"AVILA"	"SANTA MARIA DEL CUBILLO"	"FE de las JONS"	1
"2536"	"AVILA"	"SANTA MARIA DEL CUBILLO"	"IU"	2
"2537"	"AVILA"	"SANTA MARIA DEL CUBILLO"	"PACMA"	2
"2538"	"AVILA"	"SANTA MARIA DEL CUBILLO"	"Podemos"	8
"2539"	"AVILA"	"SANTA MARIA DEL CUBILLO"	"PP"	132
"2540"	"AVILA"	"SANTA MARIA DEL CUBILLO"	"PSOE"	74
"2541"	"AVILA"	"SANTA MARIA DEL CUBILLO"	"VOX"	6
"2542"	"AVILA"	"SANTA MARIA DEL CUBILLO"	"XAV"	5
"2543"	"AVILA"	"SANTA MARIA DEL CUBILLO"	"Votos en blanco"	2
"2544"	"AVILA"	"SANTA MARIA DEL CUBILLO"	"Votos nulos"	2
"2545"	"AVILA"	"SANTA MARIA DEL TIETAR"	"ÁvilaLP"	0
"2546"	"AVILA"	"SANTA MARIA DEL TIETAR"	"Cs"	22
"2547"	"AVILA"	"SANTA MARIA DEL TIETAR"	"FE de las JONS"	0
"2548"	"AVILA"	"SANTA MARIA DEL TIETAR"	"IU"	1
"2549"	"AVILA"	"SANTA MARIA DEL TIETAR"	"PACMA"	1
"2550"	"AVILA"	"SANTA MARIA DEL TIETAR"	"Podemos"	22
"2551"	"AVILA"	"SANTA MARIA DEL TIETAR"	"PP"	107
"2552"	"AVILA"	"SANTA MARIA DEL TIETAR"	"PSOE"	69
"2553"	"AVILA"	"SANTA MARIA DEL TIETAR"	"VOX"	10
"2554"	"AVILA"	"SANTA MARIA DEL TIETAR"	"XAV"	11
"2555"	"AVILA"	"SANTA MARIA DEL TIETAR"	"Votos en blanco"	2
"2556"	"AVILA"	"SANTA MARIA DEL TIETAR"	"Votos nulos"	4
"2557"	"AVILA"	"SANTIAGO DEL COLLADO"	"ÁvilaLP"	1
"2558"	"AVILA"	"SANTIAGO DEL COLLADO"	"Cs"	7
"2559"	"AVILA"	"SANTIAGO DEL COLLADO"	"FE de las JONS"	0
"2560"	"AVILA"	"SANTIAGO DEL COLLADO"	"IU"	0
"2561"	"AVILA"	"SANTIAGO DEL COLLADO"	"PACMA"	0
"2562"	"AVILA"	"SANTIAGO DEL COLLADO"	"Podemos"	4
"2563"	"AVILA"	"SANTIAGO DEL COLLADO"	"PP"	80
"2564"	"AVILA"	"SANTIAGO DEL COLLADO"	"PSOE"	8
"2565"	"AVILA"	"SANTIAGO DEL COLLADO"	"VOX"	3
"2566"	"AVILA"	"SANTIAGO DEL COLLADO"	"XAV"	5
"2567"	"AVILA"	"SANTIAGO DEL COLLADO"	"Votos en blanco"	3
"2568"	"AVILA"	"SANTIAGO DEL COLLADO"	"Votos nulos"	1
"2569"	"AVILA"	"SANTIAGO DEL TORMES"	"ÁvilaLP"	1
"2570"	"AVILA"	"SANTIAGO DEL TORMES"	"Cs"	11
"2571"	"AVILA"	"SANTIAGO DEL TORMES"	"FE de las JONS"	0
"2572"	"AVILA"	"SANTIAGO DEL TORMES"	"IU"	4
"2573"	"AVILA"	"SANTIAGO DEL TORMES"	"PACMA"	3
"2574"	"AVILA"	"SANTIAGO DEL TORMES"	"Podemos"	6
"2575"	"AVILA"	"SANTIAGO DEL TORMES"	"PP"	27
"2576"	"AVILA"	"SANTIAGO DEL TORMES"	"PSOE"	25
"2577"	"AVILA"	"SANTIAGO DEL TORMES"	"VOX"	1
"2578"	"AVILA"	"SANTIAGO DEL TORMES"	"XAV"	6
"2579"	"AVILA"	"SANTIAGO DEL TORMES"	"Votos en blanco"	1
"2580"	"AVILA"	"SANTIAGO DEL TORMES"	"Votos nulos"	1
"2581"	"AVILA"	"SANTO DOMINGO DE LAS POSADAS"	"ÁvilaLP"	0
"2582"	"AVILA"	"SANTO DOMINGO DE LAS POSADAS"	"Cs"	12
"2583"	"AVILA"	"SANTO DOMINGO DE LAS POSADAS"	"FE de las JONS"	0
"2584"	"AVILA"	"SANTO DOMINGO DE LAS POSADAS"	"IU"	0
"2585"	"AVILA"	"SANTO DOMINGO DE LAS POSADAS"	"PACMA"	1
"2586"	"AVILA"	"SANTO DOMINGO DE LAS POSADAS"	"Podemos"	0
"2587"	"AVILA"	"SANTO DOMINGO DE LAS POSADAS"	"PP"	21
"2588"	"AVILA"	"SANTO DOMINGO DE LAS POSADAS"	"PSOE"	8
"2589"	"AVILA"	"SANTO DOMINGO DE LAS POSADAS"	"VOX"	7
"2590"	"AVILA"	"SANTO DOMINGO DE LAS POSADAS"	"XAV"	24
"2591"	"AVILA"	"SANTO DOMINGO DE LAS POSADAS"	"Votos en blanco"	0
"2592"	"AVILA"	"SANTO DOMINGO DE LAS POSADAS"	"Votos nulos"	0
"2593"	"AVILA"	"SANTO TOME DE ZABARCOS"	"ÁvilaLP"	0
"2594"	"AVILA"	"SANTO TOME DE ZABARCOS"	"Cs"	5
"2595"	"AVILA"	"SANTO TOME DE ZABARCOS"	"FE de las JONS"	0
"2596"	"AVILA"	"SANTO TOME DE ZABARCOS"	"IU"	0
"2597"	"AVILA"	"SANTO TOME DE ZABARCOS"	"PACMA"	1
"2598"	"AVILA"	"SANTO TOME DE ZABARCOS"	"Podemos"	0
"2599"	"AVILA"	"SANTO TOME DE ZABARCOS"	"PP"	44
"2600"	"AVILA"	"SANTO TOME DE ZABARCOS"	"PSOE"	5
"2601"	"AVILA"	"SANTO TOME DE ZABARCOS"	"VOX"	1
"2602"	"AVILA"	"SANTO TOME DE ZABARCOS"	"XAV"	0
"2603"	"AVILA"	"SANTO TOME DE ZABARCOS"	"Votos en blanco"	3
"2604"	"AVILA"	"SANTO TOME DE ZABARCOS"	"Votos nulos"	1
"2605"	"AVILA"	"SERRANILLOS"	"ÁvilaLP"	1
"2606"	"AVILA"	"SERRANILLOS"	"Cs"	11
"2607"	"AVILA"	"SERRANILLOS"	"FE de las JONS"	0
"2608"	"AVILA"	"SERRANILLOS"	"IU"	0
"2609"	"AVILA"	"SERRANILLOS"	"PACMA"	0
"2610"	"AVILA"	"SERRANILLOS"	"Podemos"	2
"2611"	"AVILA"	"SERRANILLOS"	"PP"	97
"2612"	"AVILA"	"SERRANILLOS"	"PSOE"	46
"2613"	"AVILA"	"SERRANILLOS"	"VOX"	10
"2614"	"AVILA"	"SERRANILLOS"	"XAV"	34
"2615"	"AVILA"	"SERRANILLOS"	"Votos en blanco"	0
"2616"	"AVILA"	"SERRANILLOS"	"Votos nulos"	4
"2617"	"AVILA"	"SIGERES"	"ÁvilaLP"	1
"2618"	"AVILA"	"SIGERES"	"Cs"	8
"2619"	"AVILA"	"SIGERES"	"FE de las JONS"	0
"2620"	"AVILA"	"SIGERES"	"IU"	0
"2621"	"AVILA"	"SIGERES"	"PACMA"	0
"2622"	"AVILA"	"SIGERES"	"Podemos"	0
"2623"	"AVILA"	"SIGERES"	"PP"	25
"2624"	"AVILA"	"SIGERES"	"PSOE"	6
"2625"	"AVILA"	"SIGERES"	"VOX"	2
"2626"	"AVILA"	"SIGERES"	"XAV"	1
"2627"	"AVILA"	"SIGERES"	"Votos en blanco"	0
"2628"	"AVILA"	"SIGERES"	"Votos nulos"	0
"2629"	"AVILA"	"SINLABAJOS"	"ÁvilaLP"	0
"2630"	"AVILA"	"SINLABAJOS"	"Cs"	9
"2631"	"AVILA"	"SINLABAJOS"	"FE de las JONS"	0
"2632"	"AVILA"	"SINLABAJOS"	"IU"	1
"2633"	"AVILA"	"SINLABAJOS"	"PACMA"	0
"2634"	"AVILA"	"SINLABAJOS"	"Podemos"	0
"2635"	"AVILA"	"SINLABAJOS"	"PP"	45
"2636"	"AVILA"	"SINLABAJOS"	"PSOE"	35
"2637"	"AVILA"	"SINLABAJOS"	"VOX"	4
"2638"	"AVILA"	"SINLABAJOS"	"XAV"	2
"2639"	"AVILA"	"SINLABAJOS"	"Votos en blanco"	1
"2640"	"AVILA"	"SINLABAJOS"	"Votos nulos"	4
"2641"	"AVILA"	"SOLANA DE AVILA"	"ÁvilaLP"	0
"2642"	"AVILA"	"SOLANA DE AVILA"	"Cs"	7
"2643"	"AVILA"	"SOLANA DE AVILA"	"FE de las JONS"	0
"2644"	"AVILA"	"SOLANA DE AVILA"	"IU"	1
"2645"	"AVILA"	"SOLANA DE AVILA"	"PACMA"	0
"2646"	"AVILA"	"SOLANA DE AVILA"	"Podemos"	14
"2647"	"AVILA"	"SOLANA DE AVILA"	"PP"	24
"2648"	"AVILA"	"SOLANA DE AVILA"	"PSOE"	25
"2649"	"AVILA"	"SOLANA DE AVILA"	"VOX"	1
"2650"	"AVILA"	"SOLANA DE AVILA"	"XAV"	1
"2651"	"AVILA"	"SOLANA DE AVILA"	"Votos en blanco"	2
"2652"	"AVILA"	"SOLANA DE AVILA"	"Votos nulos"	1
"2653"	"AVILA"	"SOLANA DE RIOALMAR"	"ÁvilaLP"	1
"2654"	"AVILA"	"SOLANA DE RIOALMAR"	"Cs"	22
"2655"	"AVILA"	"SOLANA DE RIOALMAR"	"FE de las JONS"	0
"2656"	"AVILA"	"SOLANA DE RIOALMAR"	"IU"	1
"2657"	"AVILA"	"SOLANA DE RIOALMAR"	"PACMA"	0
"2658"	"AVILA"	"SOLANA DE RIOALMAR"	"Podemos"	0
"2659"	"AVILA"	"SOLANA DE RIOALMAR"	"PP"	68
"2660"	"AVILA"	"SOLANA DE RIOALMAR"	"PSOE"	6
"2661"	"AVILA"	"SOLANA DE RIOALMAR"	"VOX"	10
"2662"	"AVILA"	"SOLANA DE RIOALMAR"	"XAV"	10
"2663"	"AVILA"	"SOLANA DE RIOALMAR"	"Votos en blanco"	2
"2664"	"AVILA"	"SOLANA DE RIOALMAR"	"Votos nulos"	4
"2665"	"AVILA"	"SOLOSANCHO"	"ÁvilaLP"	1
"2666"	"AVILA"	"SOLOSANCHO"	"Cs"	22
"2667"	"AVILA"	"SOLOSANCHO"	"FE de las JONS"	0
"2668"	"AVILA"	"SOLOSANCHO"	"IU"	8
"2669"	"AVILA"	"SOLOSANCHO"	"PACMA"	0
"2670"	"AVILA"	"SOLOSANCHO"	"Podemos"	31
"2671"	"AVILA"	"SOLOSANCHO"	"PP"	311
"2672"	"AVILA"	"SOLOSANCHO"	"PSOE"	204
"2673"	"AVILA"	"SOLOSANCHO"	"VOX"	20
"2674"	"AVILA"	"SOLOSANCHO"	"XAV"	69
"2675"	"AVILA"	"SOLOSANCHO"	"Votos en blanco"	4
"2676"	"AVILA"	"SOLOSANCHO"	"Votos nulos"	3
"2677"	"AVILA"	"SOTALBO"	"ÁvilaLP"	1
"2678"	"AVILA"	"SOTALBO"	"Cs"	21
"2679"	"AVILA"	"SOTALBO"	"FE de las JONS"	2
"2680"	"AVILA"	"SOTALBO"	"IU"	0
"2681"	"AVILA"	"SOTALBO"	"PACMA"	1
"2682"	"AVILA"	"SOTALBO"	"Podemos"	5
"2683"	"AVILA"	"SOTALBO"	"PP"	51
"2684"	"AVILA"	"SOTALBO"	"PSOE"	36
"2685"	"AVILA"	"SOTALBO"	"VOX"	19
"2686"	"AVILA"	"SOTALBO"	"XAV"	58
"2687"	"AVILA"	"SOTALBO"	"Votos en blanco"	0
"2688"	"AVILA"	"SOTALBO"	"Votos nulos"	1
"2689"	"AVILA"	"SOTILLO DE LA ADRADA"	"ÁvilaLP"	5
"2690"	"AVILA"	"SOTILLO DE LA ADRADA"	"Cs"	185
"2691"	"AVILA"	"SOTILLO DE LA ADRADA"	"FE de las JONS"	5
"2692"	"AVILA"	"SOTILLO DE LA ADRADA"	"IU"	65
"2693"	"AVILA"	"SOTILLO DE LA ADRADA"	"PACMA"	23
"2694"	"AVILA"	"SOTILLO DE LA ADRADA"	"Podemos"	80
"2695"	"AVILA"	"SOTILLO DE LA ADRADA"	"PP"	1017
"2696"	"AVILA"	"SOTILLO DE LA ADRADA"	"PSOE"	569
"2697"	"AVILA"	"SOTILLO DE LA ADRADA"	"VOX"	180
"2698"	"AVILA"	"SOTILLO DE LA ADRADA"	"XAV"	26
"2699"	"AVILA"	"SOTILLO DE LA ADRADA"	"Votos en blanco"	15
"2700"	"AVILA"	"SOTILLO DE LA ADRADA"	"Votos nulos"	23
"2701"	"AVILA"	"TIÑOSILLOS"	"ÁvilaLP"	1
"2702"	"AVILA"	"TIÑOSILLOS"	"Cs"	9
"2703"	"AVILA"	"TIÑOSILLOS"	"FE de las JONS"	0
"2704"	"AVILA"	"TIÑOSILLOS"	"IU"	2
"2705"	"AVILA"	"TIÑOSILLOS"	"PACMA"	2
"2706"	"AVILA"	"TIÑOSILLOS"	"Podemos"	2
"2707"	"AVILA"	"TIÑOSILLOS"	"PP"	513
"2708"	"AVILA"	"TIÑOSILLOS"	"PSOE"	57
"2709"	"AVILA"	"TIÑOSILLOS"	"VOX"	5
"2710"	"AVILA"	"TIÑOSILLOS"	"XAV"	1
"2711"	"AVILA"	"TIÑOSILLOS"	"Votos en blanco"	10
"2712"	"AVILA"	"TIÑOSILLOS"	"Votos nulos"	1
"2713"	"AVILA"	"TOLBAÑOS"	"ÁvilaLP"	1
"2714"	"AVILA"	"TOLBAÑOS"	"Cs"	13
"2715"	"AVILA"	"TOLBAÑOS"	"FE de las JONS"	0
"2716"	"AVILA"	"TOLBAÑOS"	"IU"	1
"2717"	"AVILA"	"TOLBAÑOS"	"PACMA"	1
"2718"	"AVILA"	"TOLBAÑOS"	"Podemos"	1
"2719"	"AVILA"	"TOLBAÑOS"	"PP"	25
"2720"	"AVILA"	"TOLBAÑOS"	"PSOE"	17
"2721"	"AVILA"	"TOLBAÑOS"	"VOX"	3
"2722"	"AVILA"	"TOLBAÑOS"	"XAV"	3
"2723"	"AVILA"	"TOLBAÑOS"	"Votos en blanco"	0
"2724"	"AVILA"	"TOLBAÑOS"	"Votos nulos"	1
"2725"	"AVILA"	"TORMELLAS"	"ÁvilaLP"	0
"2726"	"AVILA"	"TORMELLAS"	"Cs"	3
"2727"	"AVILA"	"TORMELLAS"	"FE de las JONS"	0
"2728"	"AVILA"	"TORMELLAS"	"IU"	0
"2729"	"AVILA"	"TORMELLAS"	"PACMA"	0
"2730"	"AVILA"	"TORMELLAS"	"Podemos"	0
"2731"	"AVILA"	"TORMELLAS"	"PP"	25
"2732"	"AVILA"	"TORMELLAS"	"PSOE"	2
"2733"	"AVILA"	"TORMELLAS"	"VOX"	0
"2734"	"AVILA"	"TORMELLAS"	"XAV"	0
"2735"	"AVILA"	"TORMELLAS"	"Votos en blanco"	0
"2736"	"AVILA"	"TORMELLAS"	"Votos nulos"	1
"2737"	"AVILA"	"TORNADIZOS DE AVILA"	"ÁvilaLP"	1
"2738"	"AVILA"	"TORNADIZOS DE AVILA"	"Cs"	51
"2739"	"AVILA"	"TORNADIZOS DE AVILA"	"FE de las JONS"	2
"2740"	"AVILA"	"TORNADIZOS DE AVILA"	"IU"	3
"2741"	"AVILA"	"TORNADIZOS DE AVILA"	"PACMA"	2
"2742"	"AVILA"	"TORNADIZOS DE AVILA"	"Podemos"	7
"2743"	"AVILA"	"TORNADIZOS DE AVILA"	"PP"	74
"2744"	"AVILA"	"TORNADIZOS DE AVILA"	"PSOE"	47
