Código.de.mesa;Provincia;Código.municipio;Municipio;Distrito;Sección;Mesa;Censo;Primer.Avance;Segundo.Avance;Total.Votantes;Votos.Nulos;Votos.Blanco;Partido;Nº.Votos
231;05-019-3-001-A;AVILA;19;AVILA;3;1;A;768;207;348;508;7;25;PNC;2
232;05-019-3-001-B;AVILA;19;AVILA;3;1;B;626;159;260;392;2;25;PP;172
233;05-019-3-001-B;AVILA;19;AVILA;3;1;B;626;159;260;392;2;25;PSOE;117
234;05-019-3-001-B;AVILA;19;AVILA;3;1;B;626;159;260;392;2;25;IU;66
235;05-019-3-001-B;AVILA;19;AVILA;3;1;B;626;159;260;392;2;25;URCL;4
236;05-019-3-001-B;AVILA;19;AVILA;3;1;B;626;159;260;392;2;25;PNC;3
237;05-019-3-001-B;AVILA;19;AVILA;3;1;B;626;159;260;392;2;25;FE-JONS;2
238;05-019-3-001-B;AVILA;19;AVILA;3;1;B;626;159;260;392;2;25;PAE-I;1
239;05-019-4-001-A;AVILA;19;AVILA;4;1;A;256;76;144;184;5;4;PP;122
240;05-019-4-001-A;AVILA;19;AVILA;4;1;A;256;76;144;184;5;4;PSOE;32
241;05-019-4-001-A;AVILA;19;AVILA;4;1;A;256;76;144;184;5;4;IU;14
242;05-019-4-001-A;AVILA;19;AVILA;4;1;A;256;76;144;184;5;4;FE-JONS;3
243;05-019-4-001-A;AVILA;19;AVILA;4;1;A;256;76;144;184;5;4;URCL;2
244;05-019-4-001-A;AVILA;19;AVILA;4;1;A;256;76;144;184;5;4;PNC;2
245;05-019-4-001-A;AVILA;19;AVILA;4;1;A;256;76;144;184;5;4;PAE-I;0
246;05-019-4-001-B;AVILA;19;AVILA;4;1;B;890;326;466;591;5;11;PP;395
247;05-019-4-001-B;AVILA;19;AVILA;4;1;B;890;326;466;591;5;11;PSOE;116
248;05-019-4-001-B;AVILA;19;AVILA;4;1;B;890;326;466;591;5;11;IU;53
249;05-019-4-001-B;AVILA;19;AVILA;4;1;B;890;326;466;591;5;11;PNC;5
250;05-019-4-001-B;AVILA;19;AVILA;4;1;B;890;326;466;591;5;11;FE-JONS;3
251;05-019-4-001-B;AVILA;19;AVILA;4;1;B;890;326;466;591;5;11;PAE-I;2
252;05-019-4-001-B;AVILA;19;AVILA;4;1;B;890;326;466;591;5;11;URCL;1
253;05-019-5-001-A;AVILA;19;AVILA;5;1;A;807;277;406;533;9;16;PP;325
254;05-019-5-001-A;AVILA;19;AVILA;5;1;A;807;277;406;533;9;16;PSOE;122
255;05-019-5-001-A;AVILA;19;AVILA;5;1;A;807;277;406;533;9;16;IU;58
256;05-019-5-001-A;AVILA;19;AVILA;5;1;A;807;277;406;533;9;16;PNC;2
